,tag,stmt,2009-06-30 00:00:00,2009-09-30 00:00:00,2009-12-31 00:00:00,2010-03-31 00:00:00,2010-06-30 00:00:00,2010-09-30 00:00:00,2010-12-31 00:00:00,2011-03-31 00:00:00,2011-06-30 00:00:00,2011-09-30 00:00:00,2011-12-31 00:00:00,2012-03-31 00:00:00,2012-06-30 00:00:00,2012-09-30 00:00:00,2012-12-31 00:00:00,2013-03-31 00:00:00,2013-06-30 00:00:00,2013-09-30 00:00:00,2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00
47,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,,,,8127000000.0,5818000000.0,,,,,,,,,,7507000000.0,8331000000.0,7691000000.0,29792000000.0,8224000000.0,8377000000.0,6730000000.0,30702000000.0,7578000000.0,9340000000.0,8939000000.0,34536000000.0,8341000000.0,9749000000.0,9556000000.0,35900000000.0,10662000000.0,10572000000.0,10689000000.0,40764000000.0,11233000000.0,11342000000.0,11405000000.0,44545000000.0,3116000000.0,5565000000.0,11661000000.0,35407000000.0,17697000000.0,15097000000.0,14111000000.0,59562000000.0,10063000000.0,10865000000.0,12001000000.0,46166000000.0,15967000000.0,17586000000.0,16733000000.0,61612000000.0,17293000000.0,23435000000.0
48,NoninterestIncomeOther,IS,,,,,,,,,882000000.0,780000000.0,2605000000.0,1512000000.0,506000000.0,1519000000.0,4258000000.0,536000000.0,226000000.0,602000000.0,3847000000.0,391000000.0,675000000.0,732000000.0,2106000000.0,582000000.0,586000000.0,628000000.0,3032000000.0,801000000.0,1261000000.0,782000000.0,3795000000.0,770000000.0,1472000000.0,951000000.0,3639000000.0,1626000000.0,1255000000.0,1160000000.0,5343000000.0,1475000000.0,1292000000.0,1472000000.0,5731000000.0,1156000000.0,1042000000.0,959000000.0,4457000000.0,1123000000.0,1195000000.0,1332000000.0,4830000000.0,1490000000.0,540000000.0,900000000.0,4322000000.0,1007000000.0,3292000000.0,614000000.0,5609000000.0,1128000000.0,9149000000.0
49,AvailableForSaleSecuritiesGrossRealizedGainLossNet,IS,,,,,,,,,837000000.0,607000000.0,1593000000.0,536000000.0,1014000000.0,458000000.0,2110000000.0,509000000.0,124000000.0,26000000.0,667000000.0,30000000.0,12000000.0,6000000.0,77000000.0,52000000.0,44000000.0,33000000.0,202000000.0,51000000.0,21000000.0,64000000.0,141000000.0,-3000000.0,-34000000.0,-1000000.0,-66000000.0,-245000000.0,-80000000.0,,,,,,,,,,,,,,,,,,,,,,,,
50,OccupancyNet,IS,,,,,,,,,935000000.0,935000000.0,3895000000.0,961000000.0,1080000000.0,973000000.0,3925000000.0,901000000.0,904000000.0,947000000.0,3693000000.0,952000000.0,973000000.0,978000000.0,3909000000.0,933000000.0,923000000.0,965000000.0,3768000000.0,883000000.0,899000000.0,899000000.0,3638000000.0,961000000.0,912000000.0,930000000.0,3723000000.0,888000000.0,981000000.0,1014000000.0,3952000000.0,1068000000.0,1060000000.0,1110000000.0,4322000000.0,1066000000.0,1080000000.0,1142000000.0,4449000000.0,1115000000.0,1090000000.0,1109000000.0,4516000000.0,1134000000.0,1129000000.0,1162000000.0,4696000000.0,1115000000.0,1070000000.0,1197000000.0,4590000000.0,1211000000.0,1248000000.0
51,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,IS,,,,,,,,,,,,,56000000.0,3000000.0,43000000.0,0.0,6000000.0,19000000.0,21000000.0,,,,4000000.0,1000000.0,1000000.0,12000000.0,22000000.0,11000000.0,32000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,FeesAndCommissionsCreditAndDebitCards,IS,,,,,,,,,,,,,,1428000000.0,5658000000.0,1419000000.0,1503000000.0,1518000000.0,6022000000.0,1408000000.0,1549000000.0,1537000000.0,6020000000.0,1431000000.0,1615000000.0,1447000000.0,5924000000.0,1301000000.0,1358000000.0,1202000000.0,4779000000.0,914000000.0,1167000000.0,1242000000.0,4433000000.0,1275000000.0,1020000000.0,,,,,,,,,,,,,,,,,,,,,,,,
53,InterestIncomeOperating,IS,,,,,,,,,,,,,,13629000000.0,56063000000.0,13427000000.0,13145000000.0,13162000000.0,52996000000.0,12793000000.0,12861000000.0,12926000000.0,51531000000.0,12565000000.0,12514000000.0,12739000000.0,50973000000.0,13552000000.0,13813000000.0,14070000000.0,55901000000.0,15042000000.0,15650000000.0,16687000000.0,64372000000.0,17695000000.0,18869000000.0,19840000000.0,77442000000.0,21894000000.0,21603000000.0,21121000000.0,84040000000.0,19161000000.0,16112000000.0,14700000000.0,64523000000.0,14271000000.0,14094000000.0,14480000000.0,57864000000.0,15496000000.0,18646000000.0,25611000000.0,92807000000.0,37004000000.0,41644000000.0,44556000000.0,170588000000.0,47438000000.0,48513000000.0
54,CommunicationsAndInformationTechnology,IS,,,,,,,,,,,,,,1312000000.0,5224000000.0,1332000000.0,1361000000.0,1356000000.0,5425000000.0,1411000000.0,1433000000.0,1465000000.0,5804000000.0,1491000000.0,1499000000.0,1546000000.0,6193000000.0,1618000000.0,1665000000.0,1741000000.0,6846000000.0,1828000000.0,1870000000.0,1972000000.0,7706000000.0,2054000000.0,2168000000.0,2219000000.0,8802000000.0,2364000000.0,2378000000.0,2494000000.0,9821000000.0,2578000000.0,2590000000.0,2564000000.0,10338000000.0,2519000000.0,2488000000.0,2473000000.0,9941000000.0,2360000000.0,2376000000.0,2366000000.0,9358000000.0,2184000000.0,2267000000.0,2386000000.0,9246000000.0,2421000000.0,2447000000.0
55,CommonStockDividendsPerShareDeclared,IS,,,,,,,,,,,,,,,,,0.38,0.38,,0.38,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,NetIncomeLossAvailableToCommonStockholdersDiluted,IS,,,,,,,,,,,,,,,,,,,,,,5135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9255000000.0,35892000000.0,12193000000.0,14011000000.0,12685000000.0,47760000000.0,12942000000.0,17718000000.0
57,RevenuesNetOfInterestExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,24066000000.0,23812000000.0,22780000000.0,93543000000.0,23239000000.0,24380000000.0,24673000000.0,95668000000.0,24675000000.0,25470000000.0,25326000000.0,99624000000.0,27907000000.0,27753000000.0,27260000000.0,109029000000.0,29123000000.0,28832000000.0,29341000000.0,115627000000.0,28251000000.0,32980000000.0,29147000000.0,119543000000.0,32266000000.0,30479000000.0,29647000000.0,121649000000.0,30717000000.0,30715000000.0,32716000000.0,128695000000.0,38349000000.0,41307000000.0,39874000000.0,158104000000.0,41934000000.0,50200000000.0
58,DebtSecuritiesAvailableForSaleRealizedGainLoss,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46000000.0,-395000000.0,13000000.0,44000000.0,78000000.0,258000000.0,233000000.0,26000000.0,473000000.0,802000000.0,14000000.0,-155000000.0,-256000000.0,-345000000.0,-394000000.0,-153000000.0,-959000000.0,-2380000000.0,-868000000.0,-900000000.0,-669000000.0,-3180000000.0,-366000000.0,-547000000.0
59,FeesAndCommissionsCreditAndDebitCards1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328000000.0,4989000000.0,1274000000.0,1366000000.0,1283000000.0,5304000000.0,1054000000.0,974000000.0,1169000000.0,4435000000.0,1350000000.0,1647000000.0,1005000000.0,5102000000.0,975000000.0,1133000000.0,1086000000.0,4420000000.0,1234000000.0,1094000000.0,1209000000.0,4784000000.0,1218000000.0,1332000000.0
60,AssetManagementFees,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465000000.0,3774000000.0,3904000000.0,15220000000.0,4146000000.0,4302000000.0
61,FeesAndCommissions1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695000000.0,1739000000.0,1705000000.0,6836000000.0,1805000000.0,1924000000.0
62,InterestExpenseOperating,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25767000000.0
